GDMPXQIHOTG5XJSWKHFMD3TECNSXOWSRPJXGPDEDY5SKSWRBVAPJ4SKR,GDMPXQIHOTG5XJSWKHFMD3TECNSXOWSRPJXGPDEDY5SKSWRBVAPJ4SKR,USDC,0.0002998,Amount below threshold
GD3WFKGEFN6VJCR64Y4OYEFXEO432HLI3ISKT2E73FNQU2WUKJMDALDF,GD3WFKGEFN6VJCR64Y4OYEFXEO432HLI3ISKT2E73FNQU2WUKJMDALDF,USDC,0.0002096,Amount below threshold
GCOJUYH5IDHOA22MR7Z6WRLQ2X63A7NA7YKZKQXWBIND5TRQR6GGJNIZ,GCOJUYH5IDHOA22MR7Z6WRLQ2X63A7NA7YKZKQXWBIND5TRQR6GGJNIZ,USDC,0.0001509,Amount below threshold
GCH3OFMZIKEWTLFI2I2XC6QATOSNXSKOSIK4TYEUHGFQ6RTYW25BEVMZ,GCH3OFMZIKEWTLFI2I2XC6QATOSNXSKOSIK4TYEUHGFQ6RTYW25BEVMZ,USDC,0.0001096,Amount below threshold
GD4AW6NDKEW4SCSZYTBQOL46AOH3I6NPTBPX2O5I6OBMUX4AWH7EEHV2,GD4AW6NDKEW4SCSZYTBQOL46AOH3I6NPTBPX2O5I6OBMUX4AWH7EEHV2,USDC,0.0001035,Amount below threshold
GCQ72T5LABENF67YJPBSCPYJD4U4MWAJNMM2HTLARIN4UQHYY33JKXG2,GCQ72T5LABENF67YJPBSCPYJD4U4MWAJNMM2HTLARIN4UQHYY33JKXG2,USDC,0.0000671,Amount below threshold
GBBHAHU2IXXK23F7RTLV5TJVJSVA6OLCY72SG77QIXPP3DV7Q2WT3XNA,GBBHAHU2IXXK23F7RTLV5TJVJSVA6OLCY72SG77QIXPP3DV7Q2WT3XNA,USDC,0.0000526,Amount below threshold
GBLA42ETCUTSJX5SKWL2V4RHGN7KJWTUPHNHQW6XBRS2WNIESHPXVVSF,GBLA42ETCUTSJX5SKWL2V4RHGN7KJWTUPHNHQW6XBRS2WNIESHPXVVSF,USDC,0.0000511,Amount below threshold
GBK22W6OVALUARBY66V5ZPEUEYO7HS5ABLJ3MHP5RUBUN3E4XQIAJPJU,GBK22W6OVALUARBY66V5ZPEUEYO7HS5ABLJ3MHP5RUBUN3E4XQIAJPJU,USDC,0.0000486,Amount below threshold
GDNACI5NRTKGOURFFDJDCVWSUH4PBAIDYXNBFZFXKPTOHPGHCRNPH5TF,GDNACI5NRTKGOURFFDJDCVWSUH4PBAIDYXNBFZFXKPTOHPGHCRNPH5TF,USDC,0.0000438,Amount below threshold
GCYTJAZYJV45LKNNZYSQ2CXZY7QDLTPN23T5VICNXPRE564K4NHELDB6,GCYTJAZYJV45LKNNZYSQ2CXZY7QDLTPN23T5VICNXPRE564K4NHELDB6,USDC,0.0000425,Amount below threshold
GDALIARAA2VQH4WWY5WYMJVJ3DMPKKTBUNWDLZB6PGSUJ4D6T3LH2NYJ,GDALIARAA2VQH4WWY5WYMJVJ3DMPKKTBUNWDLZB6PGSUJ4D6T3LH2NYJ,USDC,0.0000293,Amount below threshold
GAFQYBN7SL5VJ2K7EDS22PTU3B2WQBVPPMIOJEKRCTGT6XA5X7NVZACO,GAFQYBN7SL5VJ2K7EDS22PTU3B2WQBVPPMIOJEKRCTGT6XA5X7NVZACO,USDC,0.0000274,Amount below threshold
GDJYHRFJMFBXUG5H3YJARNXY6VUT5OJ2DUO6RI73MXYIVRBADOSQH5P7,GDJYHRFJMFBXUG5H3YJARNXY6VUT5OJ2DUO6RI73MXYIVRBADOSQH5P7,USDC,0.0000174,Amount below threshold
GBWVC3GIM2WAMWA7RW6OU3J2ZN66EF3RLSDCI5BIZBD4MAWBRKPPU72W,GBWVC3GIM2WAMWA7RW6OU3J2ZN66EF3RLSDCI5BIZBD4MAWBRKPPU72W,USDC,0.0000172,Amount below threshold
GBBAAFEYO7LAXB4M27S5T6G2BNNWEOLZQ4LXLOZ7BHVZLWTB673VWR6U,GBBAAFEYO7LAXB4M27S5T6G2BNNWEOLZQ4LXLOZ7BHVZLWTB673VWR6U,USDC,0.0000171,Amount below threshold
GBGYE4QCDRMZM4IEZA3NKLDHYTKBM24GRQKJHRMV4U3HMCFKA6T6YRJK,GBGYE4QCDRMZM4IEZA3NKLDHYTKBM24GRQKJHRMV4U3HMCFKA6T6YRJK,USDC,0.0000169,Amount below threshold
GAVBDTDNE34I4BNMPY76YZHWQHX3M27JXXQIGA3SCIFASXTXT2JPG6KZ,GAVBDTDNE34I4BNMPY76YZHWQHX3M27JXXQIGA3SCIFASXTXT2JPG6KZ,USDC,0.0000169,Amount below threshold
GCVZ6UKFLCWUT6ISMKEG4OKWSM4MBCKQPOGHTV3UOAZ3IZEJEV5LNDHY,GCVZ6UKFLCWUT6ISMKEG4OKWSM4MBCKQPOGHTV3UOAZ3IZEJEV5LNDHY,USDC,0.0000169,Amount below threshold
GCINDKVMHM7KRIBLSOCRCOKE36PJJPLZJDWXXHPTL3FRGKY3RBUC4XN6,GCINDKVMHM7KRIBLSOCRCOKE36PJJPLZJDWXXHPTL3FRGKY3RBUC4XN6,USDC,0.0000157,Amount below threshold
GD72SIZYFOWQXWHGHCGQITTJSHJA4M65CJTHWDZX2IUUOS6UTUMMUSOV,GD72SIZYFOWQXWHGHCGQITTJSHJA4M65CJTHWDZX2IUUOS6UTUMMUSOV,USDC,0.0000149,Amount below threshold
GAKKNKUQHL4FUZ7JCMRWT3WCHVXBQZIYDVHRIH66WO2SOZYQGUQFBBYT,GAKKNKUQHL4FUZ7JCMRWT3WCHVXBQZIYDVHRIH66WO2SOZYQGUQFBBYT,USDC,0.0000128,Amount below threshold
GCGKRDJDI5JUH4TO4L6GA6SPTDBTQ447VDI2CJT22AO7ZAW7SQF5RWR2,GCGKRDJDI5JUH4TO4L6GA6SPTDBTQ447VDI2CJT22AO7ZAW7SQF5RWR2,USDC,0.0000114,Amount below threshold
GCFXJVQHOUSLSFTIJ4V4PJK6TWUQGXLEN6UE4MKY7XD5U4NIDF22A47C,GCFXJVQHOUSLSFTIJ4V4PJK6TWUQGXLEN6UE4MKY7XD5U4NIDF22A47C,USDC,0.0000055,Amount below threshold
GBT77C5EKHBNLW7ZDUVNWMWVKINSYFC7TKQO5AMQMK2CWFYTLS64APSJ,GBT77C5EKHBNLW7ZDUVNWMWVKINSYFC7TKQO5AMQMK2CWFYTLS64APSJ,USDC,0.0000045,Amount below threshold
GAIBOKW6MXJPREJWW5GEKSSVWLXS22AWF4ICYQCXP6RXUOMVBNNIX4NW,GAIBOKW6MXJPREJWW5GEKSSVWLXS22AWF4ICYQCXP6RXUOMVBNNIX4NW,USDC,0.0000044,Amount below threshold
GB3OXRDH7ULE62AI3QOK3VH34MUXXZHFYDFQ3BI7R2WAFHNVSC4R3ZLP,GB3OXRDH7ULE62AI3QOK3VH34MUXXZHFYDFQ3BI7R2WAFHNVSC4R3ZLP,USDC,0.0000036,Amount below threshold
GDRPZK7H6EMJ5TIHMNG46WU5ACBXW6JG2OWCIHR6KSMTFYTPDTH74XB6,GDRPZK7H6EMJ5TIHMNG46WU5ACBXW6JG2OWCIHR6KSMTFYTPDTH74XB6,USDC,0.0000034,Amount below threshold
GAKL4GX5K5ORYW5KVC3XQJOXDEIOLFIVET22FCLDWFCMFYZO6MPGM7K4,GAKL4GX5K5ORYW5KVC3XQJOXDEIOLFIVET22FCLDWFCMFYZO6MPGM7K4,USDC,0.0000033,Amount below threshold
GBX3PO5QJ4EDV2XMX26LGYC5QVBSE4QAP7YJA2KTKVZGAOSRSY4ZTSAL,GBX3PO5QJ4EDV2XMX26LGYC5QVBSE4QAP7YJA2KTKVZGAOSRSY4ZTSAL,USDC,0.0000032,Amount below threshold
GD4WTDR6ZURBJTN5GH7NQAAUS5JSI2EVT7BUCZ4RZBJH3A5P2ORSK4DO,GD4WTDR6ZURBJTN5GH7NQAAUS5JSI2EVT7BUCZ4RZBJH3A5P2ORSK4DO,USDC,0.0000027,Amount below threshold
GANM5YPBQNKEGW32NP364NU5HEWM6EPKMLEUESABMTOESQ7FNGRDWLXY,GANM5YPBQNKEGW32NP364NU5HEWM6EPKMLEUESABMTOESQ7FNGRDWLXY,USDC,0.0000026,Amount below threshold
GD2WXHSZJKEQVZMNRKMO7PGQGY272FNKETXJOJQRN4O6H43KTJYPGOXW,GD2WXHSZJKEQVZMNRKMO7PGQGY272FNKETXJOJQRN4O6H43KTJYPGOXW,USDC,0.0000026,Amount below threshold
GD26O4ZZLZH5FTCCFTP2JDRC6ZLWXIWIHHKZAIPG2VRNPJ4ZF6R6BC76,GD26O4ZZLZH5FTCCFTP2JDRC6ZLWXIWIHHKZAIPG2VRNPJ4ZF6R6BC76,USDC,0.0000026,Amount below threshold
GD4H7JXDLQJBBPZDIFC4Q7HXTN4GZNPHMXM357QCCSTAR65TRTLEXLTQ,GD4H7JXDLQJBBPZDIFC4Q7HXTN4GZNPHMXM357QCCSTAR65TRTLEXLTQ,USDC,0.0000026,Amount below threshold
GAAHIWI7Z5GLIKNDGXTR45LC7L2EIINW52QGET4AAKSHNVF4IXYRPO3R,GAAHIWI7Z5GLIKNDGXTR45LC7L2EIINW52QGET4AAKSHNVF4IXYRPO3R,USDC,0.0000025,Amount below threshold
GCSPYSP7UW6C5VZZ7N7FXAR23JDHLB6FILSHJCBZMFYRNFGTWIVRGVJP,GCSPYSP7UW6C5VZZ7N7FXAR23JDHLB6FILSHJCBZMFYRNFGTWIVRGVJP,USDC,0.0000025,Amount below threshold
GD3XU3E4QV3F7J3WOCQNPWZU6MCMG44JNEWQXM2TZQF246DUHXSBYYF4,GD3XU3E4QV3F7J3WOCQNPWZU6MCMG44JNEWQXM2TZQF246DUHXSBYYF4,USDC,0.0000024,Amount below threshold
GC4C55VPZXSWUSBX6QWKJCVTKP5KJ4ZTBDT36HJBMBNUJZOB3S6V5K6V,GC4C55VPZXSWUSBX6QWKJCVTKP5KJ4ZTBDT36HJBMBNUJZOB3S6V5K6V,USDC,0.0000022,Amount below threshold
GAC3FCW4EPTGK5ODZDRKA267WOYTNBTMXGDOCAUTXYWI5SXWUINR2NHH,GAC3FCW4EPTGK5ODZDRKA267WOYTNBTMXGDOCAUTXYWI5SXWUINR2NHH,USDC,0.0000022,Amount below threshold
GBMSWLY2QDNAKTQI25SZ4XJZ2AAD4C5QHFIQDH6GYYHE7CLNQLKZASZN,GBMSWLY2QDNAKTQI25SZ4XJZ2AAD4C5QHFIQDH6GYYHE7CLNQLKZASZN,USDC,0.0000022,Amount below threshold
GBKL26DIWLA5HXZU3EW7TTRVJ6YE7AF5TB6Y7COJ4CQUVFB2PCT4RDRD,GBKL26DIWLA5HXZU3EW7TTRVJ6YE7AF5TB6Y7COJ4CQUVFB2PCT4RDRD,USDC,0.0000022,Amount below threshold
GBH6RHREEUI47GC4JO622DDRV2KANF622UPFGMDZC2KPFXHR2P45WMYE,GBH6RHREEUI47GC4JO622DDRV2KANF622UPFGMDZC2KPFXHR2P45WMYE,USDC,0.0000021,Amount below threshold
GCVAK43AOUUYVQSG2Q7P7EBSDE5OBRNELMBJ2LRTADZGRAWPGG52HERO,GCVAK43AOUUYVQSG2Q7P7EBSDE5OBRNELMBJ2LRTADZGRAWPGG52HERO,USDC,0.0000021,Amount below threshold
GAEMAGUG5WZJNMMCCPHPFMVWVJTQXKEQQQUWXXKDLMJDSRY4RYDYOND2,GAEMAGUG5WZJNMMCCPHPFMVWVJTQXKEQQQUWXXKDLMJDSRY4RYDYOND2,USDC,0.0000021,Amount below threshold
GAFTDQRBURU5SPEE2A2UOJHWM3EWKKOEX7WYQUHVW5ICEG2CWH7LMXNS,GAFTDQRBURU5SPEE2A2UOJHWM3EWKKOEX7WYQUHVW5ICEG2CWH7LMXNS,USDC,0.0000021,Amount below threshold
GDJFM6F46NOQRQXQPFWVAU37X6TA3TGHWD6U74TQIQQIJV5TQRAURC2M,GDJFM6F46NOQRQXQPFWVAU37X6TA3TGHWD6U74TQIQQIJV5TQRAURC2M,USDC,0.0000021,Amount below threshold
GDG4VDHQ7CXD2MZ3SCT3TZJ7QV5D3R2ZRPVQBU4TK7CWX33HSYSWWXUP,GDG4VDHQ7CXD2MZ3SCT3TZJ7QV5D3R2ZRPVQBU4TK7CWX33HSYSWWXUP,USDC,0.0000021,Amount below threshold
GAUFKFCTJOJ7WZNAYRUXJ3KGNBQZIGMFGZDZTRIIL6DG5CVISF7PVOBL,GAUFKFCTJOJ7WZNAYRUXJ3KGNBQZIGMFGZDZTRIIL6DG5CVISF7PVOBL,USDC,0.0000021,Amount below threshold
GC7MRAS6XTGLTTGMY4S5BVVMDY3N7AJEDFVW27PARYJ44RFS5JZF6HHK,GC7MRAS6XTGLTTGMY4S5BVVMDY3N7AJEDFVW27PARYJ44RFS5JZF6HHK,USDC,0.0000020,Amount below threshold
GCCVFFGNJ4CBCCZMSJ2VUQYRYBPNHVQ24U24YNCMLT5726QJU3SBW2L4,GCCVFFGNJ4CBCCZMSJ2VUQYRYBPNHVQ24U24YNCMLT5726QJU3SBW2L4,USDC,0.0000020,Amount below threshold
GCTZNMH3WAHOUGRNHXHFJO5SSFJQEWWJ5Y2I3JFEOY77CXS6MZEKXUOG,GCTZNMH3WAHOUGRNHXHFJO5SSFJQEWWJ5Y2I3JFEOY77CXS6MZEKXUOG,USDC,0.0000020,Amount below threshold
GBKV7WTURTPBMFCYZPH4BE4SKVYLSY5OQWGEW7QV4IAMLG4DFEVKZN3F,GBKV7WTURTPBMFCYZPH4BE4SKVYLSY5OQWGEW7QV4IAMLG4DFEVKZN3F,USDC,0.0000020,Amount below threshold
GDADUGZ5BRRH7C4YOC5KXICMCWCMG4AGIRPGQSXJIQHK3R2OPXFDHJYJ,GDADUGZ5BRRH7C4YOC5KXICMCWCMG4AGIRPGQSXJIQHK3R2OPXFDHJYJ,USDC,0.0000020,Amount below threshold
GDAWM57JX6M752PCHU3WHIDPTVGZU52BD7NNC5WMNLYAXCZE25KSQ7PW,GDAWM57JX6M752PCHU3WHIDPTVGZU52BD7NNC5WMNLYAXCZE25KSQ7PW,USDC,0.0000020,Amount below threshold
GD7DCGBHGOD77TTEZSJM3PPS724UYLJCKMZFDCWNIGFLCDT62D64RN3N,GD7DCGBHGOD77TTEZSJM3PPS724UYLJCKMZFDCWNIGFLCDT62D64RN3N,USDC,0.0000019,Amount below threshold
GC3ZUILTLTJ2E5DCUYO2O7ITLDX7454GRAPANCJGIEFDMTBC3FELLI2K,GC3ZUILTLTJ2E5DCUYO2O7ITLDX7454GRAPANCJGIEFDMTBC3FELLI2K,USDC,0.0000019,Amount below threshold
GD4CAFSQ4QRJMLTQPDQV5LMRUDKCDX7YBQMHZ4ORDKU5GG2VSMI3DYZE,GD4CAFSQ4QRJMLTQPDQV5LMRUDKCDX7YBQMHZ4ORDKU5GG2VSMI3DYZE,USDC,0.0000019,Amount below threshold
GDVM2PFWEPX2Q24YEQ2CRM2E35PP2NRHQ4DNFVKPFMFBFQE2H5HQGVU4,GDVM2PFWEPX2Q24YEQ2CRM2E35PP2NRHQ4DNFVKPFMFBFQE2H5HQGVU4,USDC,0.0000019,Amount below threshold
GBM4UX2HU3VF2EKRGZ2I4S42DKRYWAW7DS64ZI6CLQV5KNKNSJIXEFLK,GBM4UX2HU3VF2EKRGZ2I4S42DKRYWAW7DS64ZI6CLQV5KNKNSJIXEFLK,USDC,0.0000019,Amount below threshold
GAPLTN6AKGALQDHPDSI5HQ7L25URVSHDX6LDTBVDETIN4BKBH5ORYFEK,GAPLTN6AKGALQDHPDSI5HQ7L25URVSHDX6LDTBVDETIN4BKBH5ORYFEK,USDC,0.0000019,Amount below threshold
GDSMMF5W5FJYYJZJF3MDLAZL3O2AP3LAXIFPI5WT6FSSALJC4IDYIUUT,GDSMMF5W5FJYYJZJF3MDLAZL3O2AP3LAXIFPI5WT6FSSALJC4IDYIUUT,USDC,0.0000019,Amount below threshold
GBXSXQJXIMYTOMK4MEQ5FKE54QTPYCFZPMZS7Z3IMHKTBPGB5HN62INE,GBXSXQJXIMYTOMK4MEQ5FKE54QTPYCFZPMZS7Z3IMHKTBPGB5HN62INE,USDC,0.0000019,Amount below threshold
GARETJWV6ULPWTSJU5U2433QJAZFCI3GHZ3NXSHYL7OYQERXPE6XEQZA,GARETJWV6ULPWTSJU5U2433QJAZFCI3GHZ3NXSHYL7OYQERXPE6XEQZA,USDC,0.0000019,Amount below threshold
GCMTYXLQTF2E4QPSHUGMZNUMPI4CV3XWKD6I5M2U4CA7BBM2DXUINWJF,GCMTYXLQTF2E4QPSHUGMZNUMPI4CV3XWKD6I5M2U4CA7BBM2DXUINWJF,USDC,0.0000019,Amount below threshold
GBDQXWBTMOIU2L5MM5OGCOWA5CX63WXBQJMXXPY72DDFFD22C3XRAX2H,GBDQXWBTMOIU2L5MM5OGCOWA5CX63WXBQJMXXPY72DDFFD22C3XRAX2H,USDC,0.0000019,Amount below threshold
GD6FNL7FTQMWCKCDJADTKQNDJ3YSDPERESN5CBHLOW3XSWMLJQNMRMM3,GD6FNL7FTQMWCKCDJADTKQNDJ3YSDPERESN5CBHLOW3XSWMLJQNMRMM3,USDC,0.0000018,Amount below threshold
GB2I74VOXTIJTYLKK46YPRWHXKAF4YWMSREUQBCTF26WCGNYHP7ETEAJ,GB2I74VOXTIJTYLKK46YPRWHXKAF4YWMSREUQBCTF26WCGNYHP7ETEAJ,USDC,0.0000018,Amount below threshold
GADQKD7MVRWECA7UGT5RYTSYWCYLUH3J6VTVIJ4Q7A5W53CCGGKEYN3H,GADQKD7MVRWECA7UGT5RYTSYWCYLUH3J6VTVIJ4Q7A5W53CCGGKEYN3H,USDC,0.0000018,Amount below threshold
GBQBRHW3TW37BMMHY3FOV7R4A7YL3RHVINYFHMQE775SOUN5FK2MNMKQ,GBQBRHW3TW37BMMHY3FOV7R4A7YL3RHVINYFHMQE775SOUN5FK2MNMKQ,USDC,0.0000018,Amount below threshold
GDOH3U4RAINMZCALNFGHWRPH72QJTUBREXSYVPZYL7AEB3SW6GN6R5FD,GDOH3U4RAINMZCALNFGHWRPH72QJTUBREXSYVPZYL7AEB3SW6GN6R5FD,USDC,0.0000018,Amount below threshold
GD2B3GJUYHH4D35NB2OJ4V54RC6UQ3Q25GZT63MGSMLQI2X5OWXB4FLT,GD2B3GJUYHH4D35NB2OJ4V54RC6UQ3Q25GZT63MGSMLQI2X5OWXB4FLT,USDC,0.0000017,Amount below threshold
GD6H3D4B4TBYP6CNS4W42IFBYW3ES7VRIBTTZCK7EZZTMKBFYEDOCD26,GD6H3D4B4TBYP6CNS4W42IFBYW3ES7VRIBTTZCK7EZZTMKBFYEDOCD26,USDC,0.0000017,Amount below threshold
GDGXMDIBY6M3LCVUGEOEJATGSYZWHIATLIZS5HG7RKXGUFHJSH77GXOM,GDGXMDIBY6M3LCVUGEOEJATGSYZWHIATLIZS5HG7RKXGUFHJSH77GXOM,USDC,0.0000017,Amount below threshold
GDGBG6BA4NHP77APJRR4FPL327KZZOGBOGWLRVTZEPXNCN6P5FTNIQCF,GDGBG6BA4NHP77APJRR4FPL327KZZOGBOGWLRVTZEPXNCN6P5FTNIQCF,USDC,0.0000017,Amount below threshold
GDHVGOZF6WT7CDM5EREDZ7R5CBTQRFQMFSJPMAOWMANIVXXDF3ENNIMR,GDHVGOZF6WT7CDM5EREDZ7R5CBTQRFQMFSJPMAOWMANIVXXDF3ENNIMR,USDC,0.0000016,Amount below threshold
GCL5C3AN5IMRLILXLKAYJK4MMO2UIAKNRAHQWG3NZPLMCM2L6BHCUAJK,GCL5C3AN5IMRLILXLKAYJK4MMO2UIAKNRAHQWG3NZPLMCM2L6BHCUAJK,USDC,0.0000016,Amount below threshold
GCC7QN3F7SMHE3FIRVUTJV247MI53UWW5BXWTQNZ67WHQ3IR7DPMDUSA,GCC7QN3F7SMHE3FIRVUTJV247MI53UWW5BXWTQNZ67WHQ3IR7DPMDUSA,USDC,0.0000016,Amount below threshold
GATCD2NYHHS6Y377CSG5MLMAHMUN5PMTGZKZ2X234DDB7DSCV3MMJXLQ,GATCD2NYHHS6Y377CSG5MLMAHMUN5PMTGZKZ2X234DDB7DSCV3MMJXLQ,USDC,0.0000016,Amount below threshold
GBUG7VMB6OVGSCLB6NQA22QQALEOXA4B3I6WIWY4VXQOE3CPDQ4EIG4H,GBUG7VMB6OVGSCLB6NQA22QQALEOXA4B3I6WIWY4VXQOE3CPDQ4EIG4H,USDC,0.0000016,Amount below threshold
GDEZNKRWIAVJ7H5DZZX7Q3LRFHH66ES7LBTHUFN63GOOBMVL7VG3GSWM,GDEZNKRWIAVJ7H5DZZX7Q3LRFHH66ES7LBTHUFN63GOOBMVL7VG3GSWM,USDC,0.0000015,Amount below threshold
GAQOHAEUC2QLSY6EZPSXJAJIMFO5X74RWCPP5M6SQ7NZ2NRYKTXX3DGH,GAQOHAEUC2QLSY6EZPSXJAJIMFO5X74RWCPP5M6SQ7NZ2NRYKTXX3DGH,USDC,0.0000014,Amount below threshold
GDGDDMVM5Y7WS5RK5BEOTQPUQ2K73MXCOGSF4FKJEPWSDUT4YY3GEJNS,GDGDDMVM5Y7WS5RK5BEOTQPUQ2K73MXCOGSF4FKJEPWSDUT4YY3GEJNS,USDC,0.0000014,Amount below threshold
GBR6Y3CQUYC7XXPRAE4QI6PNLIYOGZUTL7PNKCS5MUKYI3XHPT6JTVEW,GBR6Y3CQUYC7XXPRAE4QI6PNLIYOGZUTL7PNKCS5MUKYI3XHPT6JTVEW,USDC,0.0000014,Amount below threshold
GCAUTOR5KRMXWNYWRRKNFVVHQYTGR6DARBKWL24RKDR7JCVSI6VLJUI3,GCAUTOR5KRMXWNYWRRKNFVVHQYTGR6DARBKWL24RKDR7JCVSI6VLJUI3,USDC,0.0000013,Amount below threshold
GCESZQOHRICDXS2S6ETCJCJ232GZZ2GF65ZVR6PEU5JCP3G3YW2UAMA3,GCESZQOHRICDXS2S6ETCJCJ232GZZ2GF65ZVR6PEU5JCP3G3YW2UAMA3,USDC,0.0000013,Amount below threshold
GDYEWNNH3DMH27KQEJ72DU7ROMWYPUI5YOEZBBNRRVYX6WHPIZRHK4P4,GDYEWNNH3DMH27KQEJ72DU7ROMWYPUI5YOEZBBNRRVYX6WHPIZRHK4P4,USDC,0.0000012,Amount below threshold
GAONV4JS3LMEBTDT2C6DTEIGCSHSJUG2IGYQ2CPCARXRSQG7ESPWA547,GAONV4JS3LMEBTDT2C6DTEIGCSHSJUG2IGYQ2CPCARXRSQG7ESPWA547,USDC,0.0000009,Amount below threshold
GBN4GGKVPB75TL3WLNVOKLF6ER2NBHJOLAIO7D3TBKHFW5W6NLAOQLYM,GBN4GGKVPB75TL3WLNVOKLF6ER2NBHJOLAIO7D3TBKHFW5W6NLAOQLYM,USDC,0.0000009,Amount below threshold
GCQQRVD75YXVFWTURGHNQJY2G3QVNUYYAUGNRAHVRGTVXL47JP5MH6SU,GCQQRVD75YXVFWTURGHNQJY2G3QVNUYYAUGNRAHVRGTVXL47JP5MH6SU,USDC,0.0000008,Amount below threshold
GDGQHCAIHHQHKUHFLU4GRZOLL4LGWDJT5W4C23HJTAKMHKXZF75BIQNA,GDGQHCAIHHQHKUHFLU4GRZOLL4LGWDJT5W4C23HJTAKMHKXZF75BIQNA,USDC,0.0000008,Amount below threshold
GAJG54B4LYNEGHHVECPSG3NZTHP2MPISJ3Z2OXSSC7PJ6TDCNOQVLQ4W,GAJG54B4LYNEGHHVECPSG3NZTHP2MPISJ3Z2OXSSC7PJ6TDCNOQVLQ4W,USDC,0.0000008,Amount below threshold
GDVD2MJXDX56UXGRVRQAVCAYLWEMF7QINE2MNQSM3WQPYCC2LPMFN6SY,GDVD2MJXDX56UXGRVRQAVCAYLWEMF7QINE2MNQSM3WQPYCC2LPMFN6SY,USDC,0.0000008,Amount below threshold
GAP6XQJV7SBE2UYFJJ76BMCOBWSLPKHQS3PVW5ABVKBLZFQS4T2J4HDJ,GAP6XQJV7SBE2UYFJJ76BMCOBWSLPKHQS3PVW5ABVKBLZFQS4T2J4HDJ,USDC,0.0000007,Amount below threshold
GDRB7VFPBL3QL7HWOESQEBGUKEL6UDCKPPXPJYSEDTGSI2VRN7HU65EE,GDRB7VFPBL3QL7HWOESQEBGUKEL6UDCKPPXPJYSEDTGSI2VRN7HU65EE,USDC,0.0000007,Amount below threshold
GDM5GZNOKQMOUDOLAJ4CC252T2RP4QUDAZMJVH5VLMRMKVGGAZHS4SO5,GDM5GZNOKQMOUDOLAJ4CC252T2RP4QUDAZMJVH5VLMRMKVGGAZHS4SO5,USDC,0.0000007,Amount below threshold
GCMQLG7OOFNPXUDYNSQ2B3AIVGES4B4ATAML3V5W6UOYDGRON3LUI5R3,GCMQLG7OOFNPXUDYNSQ2B3AIVGES4B4ATAML3V5W6UOYDGRON3LUI5R3,USDC,0.0000007,Amount below threshold
GBNC2H7QT6WB7NQ7FIJY6P62HMUL42X4VWCKF5JCP6FCUTWB6A6L3GNH,GBNC2H7QT6WB7NQ7FIJY6P62HMUL42X4VWCKF5JCP6FCUTWB6A6L3GNH,USDC,0.0000007,Amount below threshold
