account,destination,asset,amount,transaction_hash
GDXQE2Z6FEO2XSLAT4EDU5NWDZTEGETBIPYDJJ4CHH6KSY2H7732BZF2,GDXQE2Z6FEO2XSLAT4EDU5NWDZTEGETBIPYDJJ4CHH6KSY2H7732BZF2,XLM,577.1715652,6dc73240d78d0294bf4689454995c52164f581d99774ea2b326b000a32534463
GDUHSEICX6MRQWRQWW4QQX766FVWTUCOGTLZ5QAH6SL2IVX6NLEIHRKU,GDUHSEICX6MRQWRQWW4QQX766FVWTUCOGTLZ5QAH6SL2IVX6NLEIHRKU,XLM,524.8390682,e422176c74ad59d595ed700b301c22a250b83a2550c37ae7d9275c831231c110
GBOMDHO2SCHUGZD5ZNMOYB5JYCXGH7Y4AJOGJQK4KR5LBZ64RBDGKFDP,GBOMDHO2SCHUGZD5ZNMOYB5JYCXGH7Y4AJOGJQK4KR5LBZ64RBDGKFDP,XLM,498.8086565,a71bbc1c13ffa23fa9e04ddb0e7594b76d81a6e55a1d0bf5438a9ee1335509b4
GABR5FJYD4AITJWFV2YOTEQKJPKSGMC37ESKRU6FEGNNRYV6YAPXZPWK,GABR5FJYD4AITJWFV2YOTEQKJPKSGMC37ESKRU6FEGNNRYV6YAPXZPWK,XLM,469.0653743,b2ab1ff4ad98ccd059b1c87a5d9cde15d9b8bd38d81a2ab761e06095868baa3f
GD2ZORVNMKLKLS523ZMHQ3Q6QTGCRIEMN27WQPGQ5EEBDLNVBJLJGJDC,GD2ZORVNMKLKLS523ZMHQ3Q6QTGCRIEMN27WQPGQ5EEBDLNVBJLJGJDC,XLM,287.4401883,7672aec6193c5eb90df64a716b2513cdd2020314ba95c5c83ea12b36ea674466
GDBNJ2ZW7Z2FOXU4CKYFCO4N2TXNV6UA7ZJI2ZE4HHONADDZCBYUBKDF,GDBNJ2ZW7Z2FOXU4CKYFCO4N2TXNV6UA7ZJI2ZE4HHONADDZCBYUBKDF,XLM,251.9616487,feddd748b0c2b883d1e3b0d6f9292a2f14158623a2fc65f71413fe79892cc111
GCUZMS67FDE7LEFFM5OP3TXEFXXBJQ7447WW3BUQIVMQHVTNEUXDXKHC,GCUZMS67FDE7LEFFM5OP3TXEFXXBJQ7447WW3BUQIVMQHVTNEUXDXKHC,XLM,182.2287072,80c44ccece1a0e84b9c683f7b874f61f55d25d407c7968909010193fb7c161f8
GBXZELDK5A3PPDBBFDBIAO5I3GYLAEYJ427KWWSCXWGGRDOTVKHEXLTM,GBXZELDK5A3PPDBBFDBIAO5I3GYLAEYJ427KWWSCXWGGRDOTVKHEXLTM,XLM,157.5062629,fd3a3ef80e29ec2ae8c502395e5213dda8183d926bc2039fe19c111803b8c1be
GAPRECGCSADSQRSG4MRMTHXZKM72DI42CF2IU3LEOFZEN4ZEYHDHB4ZS,GAPRECGCSADSQRSG4MRMTHXZKM72DI42CF2IU3LEOFZEN4ZEYHDHB4ZS,XLM,157.4665368,03bd2c91a6f810ee824037d7df9b108d8b0ad71dc4ed1f3d526cd8f850422e57
GASAXWRQCKI5RRLBMFMUOV342DY4TKJM6DE6HZMLGOPKMZLKK43MMDXP,GASAXWRQCKI5RRLBMFMUOV342DY4TKJM6DE6HZMLGOPKMZLKK43MMDXP,XLM,104.9815568,ede2df5c8ebc2be3fb569b93f1b50722cd77ca9a3aa15f2250885afad6dea8ff
GCYI2FG76NF7SYMMYK6EVWCHKIQQ4JRLBRZ42FDJ7KPWVYBQHVGJV6VL,GCYI2FG76NF7SYMMYK6EVWCHKIQQ4JRLBRZ42FDJ7KPWVYBQHVGJV6VL,XLM,72.0974234,664d536d66099894243a92d2dacbaf4df58ed28a67997d9fdac90c5d22863a9c
GAYOOQCMIRUBCXRMHGD2GTRD5KKCPAR3436ZX6HS4SSFGMZ4FANNCSMF,GAYOOQCMIRUBCXRMHGD2GTRD5KKCPAR3436ZX6HS4SSFGMZ4FANNCSMF,XLM,62.9804831,e0025a56c10cb4adadd7ed3a6aced589a21c52d72b9ae70d6fda9528607303ef
GD3EXP7GTMP7UFHPOR4O24EUH7S6VDKT7UAC4GDGPNFOBU3SAOFCPVTH,GD3EXP7GTMP7UFHPOR4O24EUH7S6VDKT7UAC4GDGPNFOBU3SAOFCPVTH,XLM,57.2160727,fd8e8f2b1c3b5427b971b0fb14e826bd33c3373593e70311c80b240cc6ee5ae2
GD5WR23BKQRC7XEPBEDNYKRPSSQIFYP4MWZCWV3OMUWIV4LVS7QN6H3L,GD5WR23BKQRC7XEPBEDNYKRPSSQIFYP4MWZCWV3OMUWIV4LVS7QN6H3L,XLM,52.4896694,57c165569f5a1eeed523e8605c5d2468a66012c43398987b586a2c133c920c35
GDKFUQFR6WHRDJQ6NCNGXSELN6NABN5ZN2WPSOPG5GM2SRCEL2TKMQD7,GDKFUQFR6WHRDJQ6NCNGXSELN6NABN5ZN2WPSOPG5GM2SRCEL2TKMQD7,XLM,47.2353415,379e2bbf3a68a9ca9f1ed5f5abc87ed8056f66e121c904cc909f28a36767e44d
GCNWPHEPZ6BTIACLCYMV5BVBM6VTKUDZDXCAPPF4E3ER5BRZGLMFESRT,GCNWPHEPZ6BTIACLCYMV5BVBM6VTKUDZDXCAPPF4E3ER5BRZGLMFESRT,XLM,27.0340324,a6b830f2fd8b9efa3bb051d86533802e8094881adda84ca481ad2ab08cb5f517
GBYG3RGKMZMHDNIDTHS6HL6OK73LMT6HTRAFKQV6EV2NFWNCLLWNEVQ2,GBYG3RGKMZMHDNIDTHS6HL6OK73LMT6HTRAFKQV6EV2NFWNCLLWNEVQ2,XLM,25.7373686,8eabcedef133cb00a531174827ce0155768bbe1a1f99c9dddf6153dc480e9f12
CBDOIGFO2QOOZTWQZ7AFPH5JOUS2SBN5CTTXR665NHV6GOCM6OUGI5KP,GBGVK3U6E7UWVLUDZWVICWZ6L5IWJ7YSDHAE5SRW6UXFSOACS7OU4YJS,XLM,23.7066842,c889d8f4c694e14f794b1da821612c0c3d9cebeceb288b903f0e47e8b4161ee8
GCBOKWBPFBJEBJ2HR4V64EKGCWANA55OQLEUL4M6JJUPM57RV62T7GCQ,GCBOKWBPFBJEBJ2HR4V64EKGCWANA55OQLEUL4M6JJUPM57RV62T7GCQ,XLM,18.9567732,c561507bc6653bae14bba2d19d972d6fc7e85930be47afad02a5b979a5c0736f
GDCIJJ4CZRWXXRTWYVH744MC2DASFVWKXJK56AJX3NBN7RSY6IOXKIUJ,GDCIJJ4CZRWXXRTWYVH744MC2DASFVWKXJK56AJX3NBN7RSY6IOXKIUJ,XLM,18.3693988,ff5c26b461ed4c5fd4406ad15108585521e515b8b19d83bb9237cfe7bedaea2b
