account,destination,asset,amount,transaction_hash
GCLV4QX3OYGMUQSEFDJZ46KM5HB77VJXXVLRXSFVBYA6F6FFZBROH5PE,GCLV4QX3OYGMUQSEFDJZ46KM5HB77VJXXVLRXSFVBYA6F6FFZBROH5PE,USDC,2004.7690916,06d3f2a73b4e0c4b7d9b0e3c670b4af7d33cebb2f432681aff57c908f442ba97
GDZQNTGICX27TQU5DDLJL5ZZVB2QDDYEVUZLCDHDVNAI6LCBJHPUTEME,GDZQNTGICX27TQU5DDLJL5ZZVB2QDDYEVUZLCDHDVNAI6LCBJHPUTEME,USDC,1923.1086015,1a35d7dfa408827d7fb86f4242b827e933b3c7ba99c60ca0f0412eac8776fa0e
GC5IJUS6KGVJJDHE6KFM2DTKDCZXZ7PTIABC6ZN7V2DCXSHGLXFS5IZI,GC5IJUS6KGVJJDHE6KFM2DTKDCZXZ7PTIABC6ZN7V2DCXSHGLXFS5IZI,USDC,1843.0507491,f1f67819b355a91f0e53695d7e645942162a5bf10c40cde11f1ff8b85d8e4ce5
GCGQXFTD3EU5VAC2SBDFSWWZJNAVS3N747BFKXBA7JIW2ZSBFQC7F6XS,GCGQXFTD3EU5VAC2SBDFSWWZJNAVS3N747BFKXBA7JIW2ZSBFQC7F6XS,USDC,1794.1366895,b544cee63a0a44d8f8885698cfaa3a3126a53f9cd5627b7d819d7de10aa3f0a5
GC3B2MOTNWTE4Z53ESN6WDHRTBHEZHPGXONHSAPJGF2JEGMW6X4ZM626,GC3B2MOTNWTE4Z53ESN6WDHRTBHEZHPGXONHSAPJGF2JEGMW6X4ZM626,USDC,1764.9111044,c1ceef79899615fa97728be47264d443d292ac03ad2d07a5f94b1f68a98c64a0
GCQFPCCKQ6SLE4Z56L2YZQVFMJAG3NY3VPGNGT477CNPQZ2LNVJQOG54,GCQFPCCKQ6SLE4Z56L2YZQVFMJAG3NY3VPGNGT477CNPQZ2LNVJQOG54,USDC,1738.6061788,1679e30c77ae5d0a315663fa4933398466aa7d533d3d3b2f7a8c241da1b1a417
GCWXAP47UU5O7AXY3BOVJOAKSQOTB3QAH7FXFEFZVIB7RI25YDHEK3PI,GCWXAP47UU5O7AXY3BOVJOAKSQOTB3QAH7FXFEFZVIB7RI25YDHEK3PI,USDC,1669.7400023,915773220c0093da0a4718380e9ba97fe36f0e473ba36b8e344f87cdb8324094
GA4L76V5Z6YHB7YW6NDQ5GOZZTJNSG6RHTWDFPGEP3MGZD47VWGXLOOP,GA4L76V5Z6YHB7YW6NDQ5GOZZTJNSG6RHTWDFPGEP3MGZD47VWGXLOOP,USDC,1614.1735255,8606f9645f28e7313ada48e310f6d9f88e8a610ed3c4c2c1e23443832706cc12
GBGCEHXUB55DGQAVPNNVEWKXRBDHGSTJZJQOMYN2T6DQF6B3DXVS4DCG,GBGCEHXUB55DGQAVPNNVEWKXRBDHGSTJZJQOMYN2T6DQF6B3DXVS4DCG,USDC,1608.6531251,be345bc7ab9f4ddf06cb918ef4da3051d8d14b26d0fadef6e78ad6a67da9fe76
GCCCNY4KSOSGTTBA4J2IVXWC5FG4XK5RBUS74UHRAPT5B2KGSM6UWAQO,GCCCNY4KSOSGTTBA4J2IVXWC5FG4XK5RBUS74UHRAPT5B2KGSM6UWAQO,USDC,1565.7563654,306a93bd0bb4ab3b483a6ba915835ada0bf7fc9a8f3fd3506c9261db0ae40b9c
GDP2ZIFJTDZT2R2C4CFSTJJQE2U26FFTAXRXYWPWKW5USEB6ILJBUCOT,GDP2ZIFJTDZT2R2C4CFSTJJQE2U26FFTAXRXYWPWKW5USEB6ILJBUCOT,USDC,1553.8942425,8e77a4149b106c11e32eb6e444fd5c5a60b5ccbd49f5193859fa860d1a44e267
GBRJCBEPGANJMZTAHYDIZPGJENKHTF4J2TCOQJTWJVGUA3TODMJWOWN4,GBRJCBEPGANJMZTAHYDIZPGJENKHTF4J2TCOQJTWJVGUA3TODMJWOWN4,USDC,1540.2718300,449464b207d7fcc8217225c4ba0f7162a51b704ef8d46ea75047b3eeab81fe32
GDWRJJNZ2LKEMSGLVVV5CXNRDUMAOCWH7A6LLHE22S55SLKAWQ7IOOPA,GDWRJJNZ2LKEMSGLVVV5CXNRDUMAOCWH7A6LLHE22S55SLKAWQ7IOOPA,USDC,1521.2256420,469325c1e1da80c122d60e1144e261fc2bb595fbd01ccc98a5da7dccc416546d
GAPUCEEXJAHPVOEZ2UXJ5PW36ZMIQEV2GO52L7CQLF4GD4HARKPGORAN,GAPUCEEXJAHPVOEZ2UXJ5PW36ZMIQEV2GO52L7CQLF4GD4HARKPGORAN,USDC,1520.8777517,d29257051102bcc36bd88b446a7f417db8d94ecb1865b974f1923541f2030b82
GDNOXBBUEU4526TF6W43VDLOTAX62BBRAGAYMFHXBWODWE4XICUKU4P7,GDNOXBBUEU4526TF6W43VDLOTAX62BBRAGAYMFHXBWODWE4XICUKU4P7,USDC,1482.5393444,85d952f66f67f6eef73d5497e311663cddc757981b95f70be4498c87559d6876
GA2GD7P5MQU2FLF5NP26UJ3KAY5XX42OTJLCG455NUEKPRHLKLJCGJKU,GA2GD7P5MQU2FLF5NP26UJ3KAY5XX42OTJLCG455NUEKPRHLKLJCGJKU,USDC,1469.9895081,1e20dacb6a8de39c38c5c1b7f08a115a9b2c5a430185f2dda119d522ef7740ac
GBQTCORGHWEHFYVZ446LXZCKOOFGQYSZUFVQ6ZVB573ZWVNN7EFAMOPP,GBQTCORGHWEHFYVZ446LXZCKOOFGQYSZUFVQ6ZVB573ZWVNN7EFAMOPP,USDC,1410.9559237,d813afa828569283c05cd9cf7b305de187d7e2166789b00b2f2e1cb264f4ab73
GBJ3QYOYXCXQQF2DCWUM4Y2K7CHTX37P7QFNRTN2Q5YRTWAATN5DIT3E,GBJ3QYOYXCXQQF2DCWUM4Y2K7CHTX37P7QFNRTN2Q5YRTWAATN5DIT3E,USDC,1410.1639732,54bb28712c8bf368a3accd2fe0463ac53860d1c01c6a5cc8fcb3dd9b6b5a7a9a
GANDALFV4NUDWVLKKKWANNET72TPLMWLSTJIZDSIR4TVUV4YP5HJPMMQ,GANDALFV4NUDWVLKKKWANNET72TPLMWLSTJIZDSIR4TVUV4YP5HJPMMQ,USDC,1403.8060378,63a141e0a3abb9039bdd25b75f1d899268be635fad9416f4f6c8296e3be7a1b6
GDSQ4GBAVUHW6PMOAVPYE4MABX5KFIWT3KGZIDJA4TILWCL3RVBCLTON,GDSQ4GBAVUHW6PMOAVPYE4MABX5KFIWT3KGZIDJA4TILWCL3RVBCLTON,USDC,1401.2543014,04378228a9b8a53b8964ed35b225c0da425d999439891696649252c341e1f515
GCTA6J43KZWSIW66DRXSD2KFMKTKH5AFWUNEKCHO3NGDSAUF3E5TODRU,GCTA6J43KZWSIW66DRXSD2KFMKTKH5AFWUNEKCHO3NGDSAUF3E5TODRU,USDC,1401.0427409,ee6e9e808269f3f8cfa72bb37765e2ebe5afcb9c2fdd01c73b4d8fb483befb11
GB7OLMIGXWSTOULKXCRW7SGJB5E2R7O3Y67Y4XJIAYCGIIQFHHISTKQB,GB7OLMIGXWSTOULKXCRW7SGJB5E2R7O3Y67Y4XJIAYCGIIQFHHISTKQB,USDC,1335.4140941,e8b0a43b1b212307eff154aba729abaeed26961a0519e12a8d881cfaaf6a1f75
GBY2Q24LMOU5ZOPVW76SRTENO6ZZ6MUVUM4AIOGKJFIWIY65HVZFRPHI,GBY2Q24LMOU5ZOPVW76SRTENO6ZZ6MUVUM4AIOGKJFIWIY65HVZFRPHI,USDC,1289.6057613,8c6ac9c29b2946f18e8faaf0a2f79de68599be978a8cef0964c2843137b83bef
GBBBTXMJCCD34BNLDIVTL72VUYORCDTVCUZBDRGJMFK3Z77HY65UGNFI,GBBBTXMJCCD34BNLDIVTL72VUYORCDTVCUZBDRGJMFK3Z77HY65UGNFI,USDC,1261.7639372,036f44ba8b0015edf3785ac4b2a2c6f0b13480a1714ec4743d4a9c93ed74e96c
GBZ6YMUCM4IVJ2DEWT5MTFUWEFT5HCTLCBWB56GVFJJCFXHAAEZH2TNO,GBZ6YMUCM4IVJ2DEWT5MTFUWEFT5HCTLCBWB56GVFJJCFXHAAEZH2TNO,USDC,1190.9080580,62050f964ec069fc76af978316fa06bed5ff0b140d3a80f9ccd4f155c4542a4a
GACVJRI24VLKJRKY2VW34RLB7N46263672ZHVWSEG6EJGI334AMR3LSY,GACVJRI24VLKJRKY2VW34RLB7N46263672ZHVWSEG6EJGI334AMR3LSY,USDC,1154.1280816,59fb28600f47809998ece49485bd473a457ad604361698171113af2616939325
GDG7PTG6J62HPE74BVWNSQWTPSZKBXN6RRUKJRDEEXPSC2OTXXVLIANW,GDG7PTG6J62HPE74BVWNSQWTPSZKBXN6RRUKJRDEEXPSC2OTXXVLIANW,USDC,1140.3812327,2aee9b67d24d75acd9cfd3886a1fa438dea311bbdcdaba04e9ce4c0e875f4975
GDPX2DZEOXRXVJPOKZWOMN6BTBNMF2HY3YDGWPSY4MTO5A4TMCKSQ5QZ,GDPX2DZEOXRXVJPOKZWOMN6BTBNMF2HY3YDGWPSY4MTO5A4TMCKSQ5QZ,USDC,1130.0817256,1bafa7b4a19758b48ac2a522bc885df94ec61c98bdcdefc0df6d55bb217cf897
GBP5SEQK5BJZNUMJD5CZ7NTP3BCX7NXFPJEEYPQF55GSNJXJA2DMRFJP,GBP5SEQK5BJZNUMJD5CZ7NTP3BCX7NXFPJEEYPQF55GSNJXJA2DMRFJP,USDC,1085.9146481,91e4d945a9215f9fd368101add83f9e5b49f41e873eaa4b73300c89b4ab971a0
GAXPLFYO5ARCI3QXJAMZ6V4EPOQR2ITT6KUM574D6MG4PAW6SABSJEA4,GAXPLFYO5ARCI3QXJAMZ6V4EPOQR2ITT6KUM574D6MG4PAW6SABSJEA4,USDC,1060.8141402,a814a3d59ce7c3593bb9e948fd5f105cde583127d941564dc4b16ca27cded923
GCPVUTRT2VZDXLUV5RXA26OFABMMF4TMEGWEANGVXMSDDFFDCHRP6P4J,GCPVUTRT2VZDXLUV5RXA26OFABMMF4TMEGWEANGVXMSDDFFDCHRP6P4J,USDC,1015.0195272,174af2d5291eaf89b597b33fde8a8f238b4123d498da25dc61e518e64e6374ee
GD4FPIU7SHTOPO2KFDNWUPFW2C6Z2JGDTFDLEDNT5JON2HBK6Q7HN3DV,GD4FPIU7SHTOPO2KFDNWUPFW2C6Z2JGDTFDLEDNT5JON2HBK6Q7HN3DV,USDC,1005.0751535,4aad95b5580a4e6fb7d1dc3c51c57d95d2c31ba5077228cc0aa19cf6b2ca1812
GCWOPRX2SUO7Z4WA2FH4FUSP4SVWCPBQODECULK33N22HTIPCWT2RQCR,GCWOPRX2SUO7Z4WA2FH4FUSP4SVWCPBQODECULK33N22HTIPCWT2RQCR,USDC,1002.4287175,5e2df9ba51f4c2d5a887d1976bd2c5ad6e89441ab92dd64b898c7d730f462307
GDO7VAOZL4D2JHIMLXHHIEJM74DH672SPVB2AR3JOMZYDSD5ADIITONY,GDO7VAOZL4D2JHIMLXHHIEJM74DH672SPVB2AR3JOMZYDSD5ADIITONY,USDC,900.0324487,4d295a82096c15087e7bb0c3d44a4168f3253613ec4a342d1aa1c8d423970316
GAKBLKE7GIXEFJYUZTA7O43735CGAKAC3QT43ZZ37664HJ66NVOCBGOU,GAKBLKE7GIXEFJYUZTA7O43735CGAKAC3QT43ZZ37664HJ66NVOCBGOU,USDC,846.9008191,e96af1270e0f5afcbbf82e2bb82c34ec5134c4550e49b8efcf907810bdae408d
GBS5VSK6JNME3RA3KOGVQZ2WQXOOS37RWEWEI76TXPBP73NCTMW4LFTK,GBS5VSK6JNME3RA3KOGVQZ2WQXOOS37RWEWEI76TXPBP73NCTMW4LFTK,USDC,846.8818713,b754fbc0bec044507e657d1b5cb52444a86033bc85e5dbe1a3233bf6eb469ba4
GDWJHMXNH6M7WBSUMSKNDGABLMIJGWE7MACUPFBTZCX33ZZCDC25UZPL,GDWJHMXNH6M7WBSUMSKNDGABLMIJGWE7MACUPFBTZCX33ZZCDC25UZPL,USDC,846.7653125,46dc4f7ff8d8811f0cabdcc2154f058e5a4f490a92b8dc40760465da0bdc6eff
GCRIYVUKGMOP5HOYPGNZSEZ5BL66IBIK5MMTRJSABH435I3TUGKGR5PH,GCRIYVUKGMOP5HOYPGNZSEZ5BL66IBIK5MMTRJSABH435I3TUGKGR5PH,USDC,843.5322105,533e525fe3554c710717972125f57417c0aa1aed85fa949a15a59a4298c59edc
GAQ5WE7GCL6QCPCTITEWHFOSNBIEVFVJ5I2DIUPZY5BVER25W67MGWJE,GAQ5WE7GCL6QCPCTITEWHFOSNBIEVFVJ5I2DIUPZY5BVER25W67MGWJE,USDC,828.2940089,9a85781e7952f0c72e7b633970367d4c1d07e1788f50d164980279c7121a74d9
GCRXPLMQXQ2H63PPVIVTAQLA7PG6H5HAYFMWLW4CDXVINZVJOFNAE3LO,GCRXPLMQXQ2H63PPVIVTAQLA7PG6H5HAYFMWLW4CDXVINZVJOFNAE3LO,USDC,827.4861229,03bf0d35d673ba012a1ba5674cbd4fffb4a9d464f6d4a2c9efdd6751a4b688ea
GBOJWTHZSKPZV5DFDK4IDZJMGA3CUDIYAIQORJUBKU2FXLBVFOUCRCIH,GBOJWTHZSKPZV5DFDK4IDZJMGA3CUDIYAIQORJUBKU2FXLBVFOUCRCIH,USDC,806.8122080,265a4b44317b195843c9f0dbbf251c7a41ad86742cccee012589b25a0474597d
GAN4MPS4FZSGGSIG7YWGRSA5SM6LAAEQO7PEH6ALZ7HAFFHC3P4M55VD,GAN4MPS4FZSGGSIG7YWGRSA5SM6LAAEQO7PEH6ALZ7HAFFHC3P4M55VD,USDC,799.7698134,54eac3628ad8656f655c251893841a2fbe2ecf00f045dbf339df4ac7aecf49fa
GACJFMOXTSE7QOL5HNYI2NIAQ4RDHZTGD6FNYK4P5THDVNWIKQDGOODU,GACJFMOXTSE7QOL5HNYI2NIAQ4RDHZTGD6FNYK4P5THDVNWIKQDGOODU,USDC,740.2977436,cadab7bb444480a2dd0278412a67f7f1a0db3f7b9e16fa28be65f8ca44f5eca6
GATCZXXIFGD7YGWNE3257ZZUFKG2WTVC54RHMSIGKBGF4HWK2AY6XBJM,GATCZXXIFGD7YGWNE3257ZZUFKG2WTVC54RHMSIGKBGF4HWK2AY6XBJM,USDC,732.4853531,c343af24f3a4177f37f4e928b967fba968d8ba2d64de33200a6e7c8df7bd58af
GCG2C55CXCHPN4DG5F6ZZG4NJU5SPZUDKOTOQKYH6LMLU5U7QUKRUYB2,GCG2C55CXCHPN4DG5F6ZZG4NJU5SPZUDKOTOQKYH6LMLU5U7QUKRUYB2,USDC,731.2431534,edd68cec3d98e9960d2770d785116f4685b7e06d853a80bc63760fd98fa28a82
GDUOWL73D25L27QQHT724UESPBLS5TKX37WSRT6BMFYW2K7IK55BHZ33,GDUOWL73D25L27QQHT724UESPBLS5TKX37WSRT6BMFYW2K7IK55BHZ33,USDC,719.3805648,766592a5aec16fadfc00ac6bf1e417e6c7086c3038226d30d3ce6b63e984071d
GACMWSZDDLHZ7GKIMWNRT2GGB72Q2QNI72FS3UJLWBOW4LJQ2ZTIHTWT,GACMWSZDDLHZ7GKIMWNRT2GGB72Q2QNI72FS3UJLWBOW4LJQ2ZTIHTWT,USDC,717.0290453,70751ecf748f90a592564025b5e0775f8d2104ecdeeba560d378b40237f70b19
GAETN3MSNJDPK62CJ6JVOUNOD63RJN3HWHVLZLJMQXN7RJEMZPJ3SZ6X,GAETN3MSNJDPK62CJ6JVOUNOD63RJN3HWHVLZLJMQXN7RJEMZPJ3SZ6X,USDC,713.4302384,d938407c2e85afdb33e6dd63b8d2501f4edf9c29d14f162f01f6f8064ca30875
GADQ37JDUXZG5UT3KMEJKCOUIXNLH3GLBPMXQEJQ5T3RWP7ERU5LZADG,GADQ37JDUXZG5UT3KMEJKCOUIXNLH3GLBPMXQEJQ5T3RWP7ERU5LZADG,USDC,704.5110600,70eac21f6127a8251a90103ebf6baff488e6d5c5e4013fcc55c0b9c0bf643ecb
GBOIZS4A647THJWM4YH4D6PK4L3AN4ZLFJLA2QXOS3HUBWVDZT54CDH5,GBOIZS4A647THJWM4YH4D6PK4L3AN4ZLFJLA2QXOS3HUBWVDZT54CDH5,USDC,702.9605863,5a4787d1b5ede8c15201b39326a262817cd9b8508d5442546a3a9efa6bc71634
GBOMDHO2SCHUGZD5ZNMOYB5JYCXGH7Y4AJOGJQK4KR5LBZ64RBDGKFDP,GBOMDHO2SCHUGZD5ZNMOYB5JYCXGH7Y4AJOGJQK4KR5LBZ64RBDGKFDP,USDC,687.8916514,ad68641c59b0086be205f784ff69846654dcfdbc2bd9c241f086165cb440c1cd
GDC5FG424XCXV6FBK2G7NNJQ5WZ3BT63GJWHZCH26H2HVONFP4KAWLZY,GDC5FG424XCXV6FBK2G7NNJQ5WZ3BT63GJWHZCH26H2HVONFP4KAWLZY,USDC,668.3770251,f3fc9cce9ba8ec5e2b88817a8ea1229d0b2800dda5a352284e0bb004e5539cfc
GBPV6BQZXPXM2TNSS7QDASSDUU6PVJFCHCIE2E5L7H4EKKIBNAOIZF3H,GBPV6BQZXPXM2TNSS7QDASSDUU6PVJFCHCIE2E5L7H4EKKIBNAOIZF3H,USDC,667.4325378,8c9976db0ca58e9c4db01e312401255862b3fb91d51b60006cebbc5c42e40fa8
GD3EXP7GTMP7UFHPOR4O24EUH7S6VDKT7UAC4GDGPNFOBU3SAOFCPVTH,GD3EXP7GTMP7UFHPOR4O24EUH7S6VDKT7UAC4GDGPNFOBU3SAOFCPVTH,USDC,638.6343807,b7f3a594dd0db54c4bfc7b841ce0981571bd584b60c7940abbee14b344537696
GCAHOBSKYT4GQ4QYZPLSSBB5MLJJ233HNB7M5MHHAKITZDZ73ZESSGWI,GCAHOBSKYT4GQ4QYZPLSSBB5MLJJ233HNB7M5MHHAKITZDZ73ZESSGWI,USDC,613.6431598,a7da3bdd00edaa910b6c47dbe7f9beb23a9f72237e1dbaee427ba86526e6c1a1
GD44DSP5XO4KUEYQD4AWZFIO57CU7JA5MQSDI422UV225I5FGGCRXZHA,GD44DSP5XO4KUEYQD4AWZFIO57CU7JA5MQSDI422UV225I5FGGCRXZHA,USDC,609.8794722,8331834052db6ff1e21d5c9c89191d8939759c6befb5bc4886502180c92d315f
GD6LXK4RB6D522ECACFVUEOKPCYBGQ6SKYONMVNIUOWUAIRNLSYAOB4Q,GD6LXK4RB6D522ECACFVUEOKPCYBGQ6SKYONMVNIUOWUAIRNLSYAOB4Q,USDC,584.8321367,2d8871a237f6241d50eb4a3a4a1909c7acc971be77e98f9aafa43d06d6e19189
GAVUHUOIFXS2EZEM332N4A6SGL3GSEOGBB7XI332YEVSN6ZD2SC5X24Q,GAVUHUOIFXS2EZEM332N4A6SGL3GSEOGBB7XI332YEVSN6ZD2SC5X24Q,USDC,577.2141796,a9169d3e8cefcc9d2d354120c8be1d9792497d3b8b72fa5f88db00805e0caad2
GBCRDN4B6KY456PNKGPTB7OJXEHOBMMZ6EQ23TIRBMIXZUUJODL5RDYM,GBCRDN4B6KY456PNKGPTB7OJXEHOBMMZ6EQ23TIRBMIXZUUJODL5RDYM,USDC,572.7899406,4bca7cb7e9375ae86cfc920b72c4ff25f7f457372ff2989559393954b7737099
GCCNSQYXRNAZZWVWWS56QEZGVTPBU6OATQ2L4LEGZT6N2XJYS3RDLNXI,GCCNSQYXRNAZZWVWWS56QEZGVTPBU6OATQ2L4LEGZT6N2XJYS3RDLNXI,USDC,563.2999265,0e7cf3593fd32603400ce76bb0d6b261c47235c5d950ff7432fd1a1ad38da0db
GDKARCXCG4HJNGJ5SF6Z7IJULHEVER54EG7ZOTD6YQIJYVWOO2RGWQRP,GDKARCXCG4HJNGJ5SF6Z7IJULHEVER54EG7ZOTD6YQIJYVWOO2RGWQRP,USDC,561.6339013,bdcbc0dc53887024dbf2866fd59c6aa6051e362621ceb6e8ed41edfb730d6e78
GAQRTJKREGT56BGT4BKCWGDC4ND63KEBUXQ2SHNUXLSZITEJVVLLWZA3,GAQRTJKREGT56BGT4BKCWGDC4ND63KEBUXQ2SHNUXLSZITEJVVLLWZA3,USDC,548.3264774,c2b70a27d2686af2fd621b471b53b123b780b40444351d9ce66d2670dddba117
GCZNGH5GLY27LXKU4IIEIFBIIVA7ZD24DQ43Q3EGQXDVQ3M3GYLLI74H,GCZNGH5GLY27LXKU4IIEIFBIIVA7ZD24DQ43Q3EGQXDVQ3M3GYLLI74H,USDC,548.1390258,10dafd7e062a51c8352b97091219d7a51e0b55bad4adab4a271cfe4165f49f35
GASSQS6WNHLXX5WKS6HNDEVYU6ULNGN7URLJCMEJ7UR2EU4JPCIDNQFB,GASSQS6WNHLXX5WKS6HNDEVYU6ULNGN7URLJCMEJ7UR2EU4JPCIDNQFB,USDC,546.6614244,9fb13ccb7893252d32eaae8c39404f1e0d69eddac86ce493155306131d4e84ee
GB2VGXFRSFNGKL7E2UMKGU2CNWG3M6DK226NSHL6LG5ZNLXIRLJBV3XQ,GB2VGXFRSFNGKL7E2UMKGU2CNWG3M6DK226NSHL6LG5ZNLXIRLJBV3XQ,USDC,523.6426844,86a193721b8c20d210151745abc8ec408540f5b80f23661dcba4453669d213aa
GAQ4DNW2JRRCK27FGQW24KPI4NY2NQAJQWVP7WJQQHO5YZ2INAWHHEA2,GAQ4DNW2JRRCK27FGQW24KPI4NY2NQAJQWVP7WJQQHO5YZ2INAWHHEA2,USDC,521.9768274,b116ded2db256ef60b9b4880408ecac1960916c06bade9b8c3b3568d7e51bf9e
GC76H3IAZEOBLG7DIPLPMKU74U357TGLXM75XZMH37QVYVZBFNUZIILW,GC76H3IAZEOBLG7DIPLPMKU74U357TGLXM75XZMH37QVYVZBFNUZIILW,USDC,519.1307487,db6dcfaf43fab29efd833907f4b053ee3e0ff42e75791ad4ffb1acae15b763f4
GBYQYFSMQD6DEX3KDNERHCLDMS5HVRQOEFZSX4RKPT7G7QQ3PWB46LEA,GBYQYFSMQD6DEX3KDNERHCLDMS5HVRQOEFZSX4RKPT7G7QQ3PWB46LEA,USDC,515.2771655,ef3a0a6f76fa54c4186cca8a1cbba8b7abab6d4e116430ed8c654b813d3310d2
GDIDAYNCTXAB2WD7V33B4JQMG7FU4IN4OBJKDLCNTLUIJLWN6AVJX7VL,GDIDAYNCTXAB2WD7V33B4JQMG7FU4IN4OBJKDLCNTLUIJLWN6AVJX7VL,USDC,514.4445185,7b36231b43a8d3bd8a766a95e9bf61cf33592c6739359ee29c8ea33eca2050f6
GAQCU5YTU437RNI77Z3SMXYIVMSM7UEUCXECTT2BLOJBFORSKOMPCVSA,GAQCU5YTU437RNI77Z3SMXYIVMSM7UEUCXECTT2BLOJBFORSKOMPCVSA,USDC,490.5586533,97bee08cb672e737d5bbc2ba8a28cdc095ef9676c455f7070dac8f8c91256616
GAHZVNKWDM37EKIHWIE4KAUCWXZNYC6CABXWSDDHKRTEUWN43C5DO4VH,GAHZVNKWDM37EKIHWIE4KAUCWXZNYC6CABXWSDDHKRTEUWN43C5DO4VH,USDC,485.3096361,2c0ae8e106e58b1bcef95b7e8ce5908703d0cbdd37e6f3eb138f1982c4b35d89
GCHCPJCRTNHDJ252BX3YFF6D4FTGKDNYLDAC6RZJELPDM6WFMSFVVOCL,GCHCPJCRTNHDJ252BX3YFF6D4FTGKDNYLDAC6RZJELPDM6WFMSFVVOCL,USDC,478.7831007,058d38e6d57456de1a02dd71f0b2b738867f2304f667839d7f0ef8fb67ed3df1
GD5M7M36CGZINBAPLXJR35BA7AWZSH76WD2K5WNVG47U4TPWD22HPWZP,GD5M7M36CGZINBAPLXJR35BA7AWZSH76WD2K5WNVG47U4TPWD22HPWZP,USDC,471.7484346,6fa8f384ec585270c0267353fadb303f53a2391377320b712c620237d60f61b0
GBLNNETCRIBNAZAGEDBZ75AN56DO32FO232JI4OOGUX7FGFWTRDTEWO3,GBLNNETCRIBNAZAGEDBZ75AN56DO32FO232JI4OOGUX7FGFWTRDTEWO3,USDC,460.8734976,775f5a1cda17064648538a6caa93b67780626c727b4046e2cf7165ad3c7ec975
GAH4AXT76QELFMSAZSLK7227CVN573JUQ4DF2NDRQV7YEIY3L4URKRTC,GAH4AXT76QELFMSAZSLK7227CVN573JUQ4DF2NDRQV7YEIY3L4URKRTC,USDC,439.6470050,7a9b38454c0028eecb737a10930a5d412b542bf7cacec34f4604388a9e6c2421
GCT6NHN3Y6F4RRK4NGQFRLZS4UYRKRHK3AUTBXMYVMIHGQNUHWR5LC7Q,GCT6NHN3Y6F4RRK4NGQFRLZS4UYRKRHK3AUTBXMYVMIHGQNUHWR5LC7Q,USDC,438.7987351,b04e08b4c6a5b9bf0e4a74409dcd3e8ca54a90e91b121309a8899eaa971d737f
GA3UFLITGVWIS5TI42VIOEH5KFPGJDSU77P6OJL3M2M5OD3UKJHUCVBI,GA3UFLITGVWIS5TI42VIOEH5KFPGJDSU77P6OJL3M2M5OD3UKJHUCVBI,USDC,422.9955522,3e1b4731478ca6a2914fc54157c50fedf2fb7e730a0c9c3c51fce100643ada0e
GCHKSY7CRWGVGRH33YZGZ4PBJKA3TORPCGXNUMD6YO5EEU5NCN55HOXI,GCHKSY7CRWGVGRH33YZGZ4PBJKA3TORPCGXNUMD6YO5EEU5NCN55HOXI,USDC,422.9954484,0f15ad4b7536421d6a7ddee0d0a769e5afe7935e08538a8d188802ec18c9528e
GAU77Y62INHG62N4C3N3ERGR56Y5HQVLFBVDGOU57HQIDBJ3DYL3HVOX,GAU77Y62INHG62N4C3N3ERGR56Y5HQVLFBVDGOU57HQIDBJ3DYL3HVOX,USDC,420.5585678,57f8938e2a90f4f788013065f498cba727f264884ec562689d483f33e094e4df
GDN4LLJB47HLNECX3Z4CUZ34FYOF57G23IWOMEA73NPL24EYWMPWSEK4,GDN4LLJB47HLNECX3Z4CUZ34FYOF57G23IWOMEA73NPL24EYWMPWSEK4,USDC,419.4206923,83395056eeb24eebace212a1a1e60b601827ae9aeeab484d4aacdc1ab8f1ad72
GDNE5GZ6XS7PS3QAVJP5QJI7HHVT7LXT747C5GJDQDKLWCMD5TJDXIHQ,GDNE5GZ6XS7PS3QAVJP5QJI7HHVT7LXT747C5GJDQDKLWCMD5TJDXIHQ,USDC,411.9008429,153bbbd06aec5b18baf1a41bd64843ab5d1a83ba9fbea7a784e106b337f83d6b
GAB6HYBE6DZ2ZIDAXVQSJKUQJBEIAYHXTBLUTDQJLKI6S6WJWJ7TMGF5,GAB6HYBE6DZ2ZIDAXVQSJKUQJBEIAYHXTBLUTDQJLKI6S6WJWJ7TMGF5,USDC,404.4056831,7ea736b8b275d84ed06e3562530c336712747fb735d725362a21c249169094f8
GDNTKEUUDDWNERPIE2RJVCMQZSI5E5MPH73TGX7F6556GPZKIYG7LQHZ,GDNTKEUUDDWNERPIE2RJVCMQZSI5E5MPH73TGX7F6556GPZKIYG7LQHZ,USDC,395.4861105,5732dc32c70bbbef08ea075949228b74127ed98d6e5baa337daed2331170c7c0
GCIDRCYDQAELDLDCTS4OQYPEB4SETVUU4HBJIV4FC7EW6WBCGM34IXEJ,GCIDRCYDQAELDLDCTS4OQYPEB4SETVUU4HBJIV4FC7EW6WBCGM34IXEJ,USDC,387.6414904,083a1aa846ed59824cc5efb4f14b0cd34e02184bc687f21a93370754627a80e5
GD3NUJ65TMGJ7CKTSABLJ5ZHZP4F4DXHMFDCDL4EJBCFDK4MD6F46K2X,GD3NUJ65TMGJ7CKTSABLJ5ZHZP4F4DXHMFDCDL4EJBCFDK4MD6F46K2X,USDC,385.9672747,6140787ad9ff56caca999c53f641d8b72c3c09db6e1bcf69d31dfdf2a9fa4d70
