user_id,asset_id,b_token_balance_61341314,loss_61341314,b_token_balance_61342112,loss_61342112,total_loss,alternate_destination
GABNGXVFO5LPSDJRT4NDBLS25H6TUJXPMWD5MP3GSOZ7S22SA7JWF7KX,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,8461304986,322582022,322582022
GBNZXBH7SWFPU7WW2D3WGMWZHSH2L3G5XFQO3FTLU5ZIYINOOAI2EQVI,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,4702457461,179278284,179278284
GA4XQJFTIVONNM2MXU5ICJU2HSRVNK6O45EJO7SJF43OXW4TDWQOQZ4W,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,3477363957,132572351,132572351
GDDVWZQIFSSZYXVYSHPJS4OCMCTAV524JXRQZRRK6GHQIPRII532H2Q4,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,2549957929,97215570,97215570
GDCDN3ZX23NCCSEQIVGKRQ36QTIXBAKXWHGFWRGWDQUPWGUPZ3OELRXK,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,2430185267,92649311,92649311
GCGQXFTD3EU5VAC2SBDFSWWZJNAVS3N747BFKXBA7JIW2ZSBFQC7F6XS,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,2046263270,78012522,78012522
GACMBVFG56MWHDW7FRWA6MYIVKQ77SUT3C4J24MI5UBBKVU2RAD2DFE2,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1804860709,68809199,68809199
GCB2NJ22PJVDRQ4WNGYD2TC2LITRULHGLG5TG6NWBIPQO64JE7OS465W,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1774349957,67645996,67645996
GB4C6XKHXZLFBQKL7IVUJMPQZ4BVIJNYS4QCFWGAH2WFDORINDCFHR2U,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1636725049,62399131,62399131
GBE4FY6RLT4KYM35MR47ZXATCG67ONZ7VKESEMHFPF2QF3VVHV2QM6L2,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1524037210,58102977,58102977
GBXZELDK5A3PPDBBFDBIAO5I3GYLAEYJ427KWWSCXWGGRDOTVKHEXLTM,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1114033136,42471825,42471825
GASAXWRQCKI5RRLBMFMUOV342DY4TKJM6DE6HZMLGOPKMZLKK43MMDXP,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,677504357,25829435,25829435
GDUHSEICX6MRQWRQWW4QQX766FVWTUCOGTLZ5QAH6SL2IVX6NLEIHRKU,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,625555093,23848902,23848902
GDX3CRTZCVVGIHTVGD2IEVRA55MT4D66TXQE5SMRVU744LMENXXN6OVL,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,609208243,23225688,23225688
GAD7ZGQ5FT7MWLEJHGKQ36HDQMRHCFJIBA5ICWYT2ERW2TCWG2MIZUUD,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,505999744,19290928,19290928
GC7WRELSV3MNZLHMNWVC4ADRTTVNEA46FARFQDU6QFJZLHRRV55HS6IV,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,388125246,14797036,14797036
GALQD6OACZMX3HVVWGMKPCA6ITVFVTXDANSKU67KSGWOYWXCAWWCCLVW,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,301253801,11485115,11485115
GAD2NZH7LOFMGEMXAMZBHKNQNJRMGUMZPA27HNETT66KVS7DZMH2C4PW,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,263716397,10054025,10054025
GBQZJG4OCET7SV56I6IPBHGQAZBVRZBXP4BAS6ICCP56M32S23TQLKII,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,230478203,8786839,8786839
GAYOOQCMIRUBCXRMHGD2GTRD5KKCPAR3436ZX6HS4SSFGMZ4FANNCSMF,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,221977320,8462749,8462749
GCYTQXXGBMYSWF7VZIX4DA7TCRE5HNZGEXDJWBJK4QHR4WJZ7I66O46Y,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,200786502,7654862,7654862
GB7M5O3XGOY7O7W63PS6IUS6S6FSLYCBQGUQZ5IMOJWEMKI7EU3UUJQ7,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,197208948,7518470,7518470
GCRC3NYX4JZQTY3PSYGL2WBYI4JRKW24XS6RLSWBTGINLRWLNLHWUL7B,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,98741887,3764474,3764474
GDOWQ4ZMCXDB55WGAP76KWTPOWMVCLAJHT23OMYRA7DP3KRT5XR5U4V5,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,82160290,3132311,3132311
GCUZMS67FDE7LEFFM5OP3TXEFXXBJQ7447WW3BUQIVMQHVTNEUXDXKHC,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,61856417,2358238,2358238
GCZBFC32VGVWW5EZUG4TUPRVIQ5WCQMOB4CRWBY5JLJRCN6DSO7KEDSL,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,54625823,2082576,2082576
GAVG3ODZ4SAVK2WJL3F3RT265RL7P6QNOMA6NL3XDAREKSX3OWWMXF4R,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,47136382,1797046,1797046
GANMIQKRY5IBWVW2LRSQENMM2QMYBZCA7JYDRKMLQFS5PRV34ZDWQBRO,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,42587505,1623623,1623623
GDQVYP5XGSF7F7YSGFGBACGT4EEDN4TXOMYNQISS4GT66X3PJGJOW53Z,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,40266464,1535135,1535135
GCNECWN5VZLRDQLMRXMK6UPPWAYQVDGKRF6GEMUNJBB7OB4DD47LUFSO,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,28977481,1104749,1104749
GCN6YFU6BHTXX3FQJRLRQSQEKIILFK5LYIWOKBRL5T3ZAUXKSSQTEWG4,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,10889086,415140,415140
GCTDHRMLMYROIUJKVXZ2VOV6OC37UX6LUPX44CIBQQ2HX3FPHNL3SEK2,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,9753516,371847,371847
CBOOHAVNS3JPCVZ4D7ZK2DXG3ZBEOUCUAHOR3OU3J4QCXTKAFZNUV4N7,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1338827,51042,51042,GACPU46V4OBGHFMPUEI3NE52CTX2BB6EOIYKWDZSLW6RDY6OX56Q2SG4
GBZWX2LGJSSUWCYOICDJFGATQNC2ZZHXQIMUUYULVXZZFTVUUKHHC6NS,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,987463,37647,37647
GCRJ56CVFFASF3L5QLPCKE4XNRGC7RE3U2HSDHAFRTZHAY2MQKWU2UQ6,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,390751,14898,14898
GAMGCOLBE547IOABXNYIAE3ZJQBLXHYRF4Z6EM4LXBIEDF67X5YSABMK,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,28816,1099,1099
GATVKWD4ZEZFG5JLZQIIZ3GSTZ6DDHGOMVXCIGAHXEFEX76NDDMOVBJJ,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,6718,257,257
GA6PLM43TPTJLPCCW5YX3VH6U43JKCFTDETPDZVHCMOHOTV23EOIFIFO,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1416,54,54
GBOBSYTRNXRYLJBXI62BK3FM4SSLO5SKP74B4AX7O65TRHFJRUJM6QXJ,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,1020,39,39
GCRID7MSYK6YZA6ORYNOEHSZX2L6U4O2CDYIRS73EEAFXOJO733JDV44,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,579,23,23
GD6RXAWG3QPP7WMGG42O6DRYVCVB43RKLT45EIKKD6D3HJWU3C3ZZZYI,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,451,18,18
GBECTEEBPWE7C6UWJQZTN5URHXDNUG7GDVYJMNSBHY6DTF4TGPJOCE5W,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,99,4,4
GBPV6BQZXPXM2TNSS7QDASSDUU6PVJFCHCIE2E5L7H4EKKIBNAOIZF3H,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,103,4,4
GDLOF7T2R4KG5MGJFVAGUZSHI56RPICDB6RT3YJH4K5S6URUTT4GLOYL,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,67,3,3
GB5LEYKS7YKJQTM5YVTNREH5RLRYTO6WOXEMR7XREMGPRXPLBKW53Y5P,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,54,3,3
GBZ5NOKW2YGW53YNMBIIOASHAQYHWBFZQ7OVMXHO7YXGOIL727EII2KI,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,71,3,3
GCQQRVD75YXVFWTURGHNQJY2G3QVNUYYAUGNRAHVRGTVXL47JP5MH6SU,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,32,2,2
GCA5FO3FLUVS2MOPVECPVQ6V3J5YSSQBL2ANPDYHIHRBSPPX5TLIMSX6,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,52,2,2
GAIEN22P6OOMJJQKHJKVMLHGJXSOCDZDUTMMABOWDDXU2X2Y5DCKZTXF,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,21,1,1
GBPPNPFEGTNSH5NYM74XNHLIRSGS5KQCTXQGINBDFEOACDEHKQP2HPI4,CDTKPWPLOURQA2SGTKTUQOWRCBZEORB4BWBOMJ3D3ZTQQSGE5F6JBQLV,0,0,11,1,1
